"","geneID","order","baseMean","log2FC","padj","likes","Condition","FDR.Condition","FWER.Condition"
"ACT28787-1","ACT28787-1","1718",36.5781541037036,0.786784544842041,0.6806212530063,0.0411615527985912,"control>transient>paraquat",0.6806212530063,1
"ACT29108-1","ACT29108-1","2041",0.643011629309165,0.665680925951532,0.680854078600714,0.0411521616689986,"control>transient>paraquat",0.680854078600714,1
"ACT30194-1","ACT30194-1","3071",0.840269982291875,0.513728509062851,0.681086517549138,0.0411489390850473,"transient>paraquat>control",0.681086517549138,1
"ACT31265-1","ACT31265-1","4157",5.17363596523138,1.96717766353489,0.681318588141949,0.0411249828562052,"control>transient>paraquat",0.681318588141949,1
"ACT27714-1","ACT27714-1","628",1.32399279410651,0.695094856164691,0.681550340874687,0.0410416380376758,"paraquat>control>transient",0.681550340874687,1
"ACT29896-1","ACT29896-1","2786",5.52019437818716,0.786979814288342,0.681781753253303,0.0409862171648006,"control>paraquat>transient",0.681781753253303,1
"ACT28806-1","ACT28806-1","1737",38.5946081603149,1.16409148415097,0.682012783083022,0.0409824510840431,"transient>paraquat>control",0.682012783083022,1
"ACT30290-1","ACT30290-1","3168",41.7034661829771,0.962302142203523,0.682243517420903,0.0408752771211487,"transient>control>paraquat",0.682243517420903,1
"ACT27086-1","ACT27086-1","5",0.435053443568679,0,0.682473969040341,0.0407536360148438,"paraquat>control>transient",0.682473969040341,1
"ACT28360-1","ACT28360-1","1297",3.46499190125491,0.718160614554316,0.682704095848005,0.040683481339896,"control>paraquat>transient",0.682704095848005,1
"ACT29661-1","ACT29661-1","2567",1.07641204318955,1.05712384096479,0.68293385145986,0.0406701474781941,"control>paraquat>transient",0.68293385145986,1
"ACT28922-1","ACT28922-1","1853",0.109211650972413,0.237846287906775,0.683163232542538,0.0406619439133424,"control>transient>paraquat",0.683163232542538,1
"ACT28846-1","ACT28846-1","1777",0.384579525117947,0.575265160288311,0.683392408928284,0.0404500462474994,"control>transient>paraquat",0.683392408928284,1
"ACT29044-1","ACT29044-1","1978",0.486482709496235,0.775868533472585,0.683621259672137,0.0403847432409993,"control>transient>paraquat",0.683621259672137,1
"ACT28091-1","ACT28091-1","1012",0.400255165610501,0.819734659376834,0.683849740023788,0.0403744755343878,"control>transient>paraquat",0.683849740023788,1
"ACT30461-1","ACT30461-1","3337",0.502881317050885,4.61686943837092,0.684077876226888,0.0403335904278443,"control>transient>paraquat",0.684077876226888,1
"ACT27402-1","ACT27402-1","308",0.112345564546217,0.229687563879552,0.684305694490065,0.0402620253289837,"control>transient>paraquat",0.684305694490065,1
"ACT29475-1","ACT29475-1","2389",0.0758442268528362,0.38251193719459,0.684533174642189,0.040215841287727,"paraquat>control>transient",0.684533174642189,1
"ACT28915-1","ACT28915-1","1848",0.666111088956897,0.751806510732151,0.684760435744557,0.040026369288052,"paraquat>control>transient",0.684760435744557,1
"ACT30321-1","ACT30321-1","3198",1.97023391211784,0.544787478474495,0.684987391103578,0.0399427137625393,"control>transient>paraquat",0.684987391103578,1
"ACT30984-1","ACT30984-1","3847",6.33871700040432,0.542118220085143,0.685213990995388,0.0399203402394884,"paraquat>control>transient",0.685213990995388,1
"ACT28606-1","ACT28606-1","1532",13.6233323100425,0.82108600952771,0.685440218850582,0.0399191649439429,"control>transient>paraquat",0.685440218850582,1
"ACT29552-1","ACT29552-1","2463",4.45878153186697,0.630333839284723,0.685666112875038,0.0398726474104893,"control>transient>paraquat",0.685666112875038,1
"ACT29011-1","ACT29011-1","1943",0.992993742782172,0.474648717312515,0.685891644282539,0.0398621641965827,"control>paraquat>transient",0.685891644282539,1
"ACT29052-1","ACT29052-1","1986",1.2111923326154,0.802980972399284,0.686116884220425,0.0397661113719408,"control>transient>paraquat",0.686116884220425,1
"ACT30684-1","ACT30684-1","3564",2.81591532671455,0.997502282244125,0.686341758834626,0.0397609610686777,"control>transient>paraquat",0.686341758834626,1
"ACT30687-1","ACT30687-1","3567",1.68782555612244,0.815753237832245,0.686566272326341,0.039751781272834,"control>paraquat>transient",0.686566272326341,1
"ACT29428-1","ACT29428-1","2344",0.418832956664933,1.90689592997978,0.686790445473403,0.0397183151111825,"paraquat>control>transient",0.686790445473403,1
"ACT31133-1","ACT31133-1","4009",0.638018335421468,0.146906912920424,0.687014254587994,0.0397148164965841,"control>paraquat>transient",0.687014254587994,1
"ACT27326-1","ACT27326-1","234",0.40211735654262,0.601163831480674,0.687237800610066,0.0395889604181379,"paraquat>control>transient",0.687237800610066,1
"ACT31056-1","ACT31056-1","3936",1.90678122084862,0.742194518495271,0.687460981707225,0.0395885364671683,"control>paraquat>transient",0.687460981707225,1
"ACT27941-1","ACT27941-1","861",3.86204716583435,0.706987952999753,0.687683871246385,0.0394993328213054,"control>paraquat=transient",0.687683871246385,1
"ACT30244-1","ACT30244-1","3122",1.54915965640387,1.00288847788706,0.687906405743896,0.0394888348059865,"control>transient>paraquat",0.687906405743896,1
"ACT28369-1","ACT28369-1","1306",2.29980062395049,1.02086003737448,0.688128601227177,0.0394597362694464,"transient>control>paraquat",0.688128601227177,1
"ACT31166-1","ACT31166-1","4050",0.384388064690795,0.155445519931065,0.688350446316147,0.0394456295182044,"transient>control>paraquat",0.688350446316147,1
"ACT30701-1","ACT30701-1","3581",2.18933587357873,0.799940497548732,0.688572012199153,0.0393450834693422,"control>transient>paraquat",0.688572012199153,1
"ACT30016-1","ACT30016-1","2908",1.74532948641688,0.734134134731965,0.688793236044356,0.0393226582012711,"control>transient>paraquat",0.688793236044356,1
"ACT30664-1","ACT30664-1","3544",7.32127296934033,0.817703835412529,0.689014125063173,0.0392923817921493,"paraquat>transient>control",0.689014125063173,1
"ACT28729-1","ACT28729-1","1661",0.175862088421601,7.56417248905713,0.689234665041379,0.039280621786825,"control>paraquat>transient",0.689234665041379,1
"ACT27497-1","ACT27497-1","399",0.776155955463315,0.53621091698428,0.689454867986859,0.0392551031816502,"transient>paraquat>control",0.689454867986859,1
"ACT28456-1","ACT28456-1","1394",0.0780204650700908,0.367916986457823,0.689674794554389,0.0391557476811409,"control>transient>paraquat",0.689674794554389,1
"ACT30830-1","ACT30830-1","3706",0.776697877478367,1.33362906082933,0.689894371339359,0.0391478760072786,"control>transient>paraquat",0.689894371339359,1
"ACT29100-1","ACT29100-1","2033",0.129880050773455,0,0.690113716679645,0.0389947880671772,"control>paraquat=transient",0.690113716679645,1
"ACT29803-1","ACT29803-1","2703",0.103384827104925,0,0.690332751121982,0.0389406781503576,"control>transient>paraquat",0.690332751121982,1
"ACT30564-1","ACT30564-1","3443",0.107511625889822,0,0.690551484916493,0.0388748112727164,"control>transient>paraquat",0.690551484916493,1
"ACT29461-1","ACT29461-1","2376",0.347055601475626,0.967934391820509,0.690770022981997,0.038679851924543,"paraquat>control>transient",0.690770022981997,1
"ACT28379-1","ACT28379-1","1318",0.0412746977291146,0,0.690988305487865,0.0385596697414355,"control>transient>paraquat",0.690988305487865,1
"ACT27373-1","ACT27373-1","279",0.296948088419449,0.925656017045969,0.691206240347983,0.0385545331052038,"transient>paraquat>control",0.691206240347983,1
"ACT27762-1","ACT27762-1","676",0.451891932265438,1.00651766068538,0.691423839235393,0.0385359414898586,"control>transient>paraquat",0.691423839235393,1
"ACT29524-1","ACT29524-1","2434",0.613786007199478,1.34474233725687,0.691641090555064,0.0385327704129265,"control>transient>paraquat",0.691641090555064,1
"ACT29367-1","ACT29367-1","2280",3.03233331455845,0.770201161453191,0.691858190746831,0.0382862708873828,"control>transient>paraquat",0.691858190746831,1
"ACT29751-1","ACT29751-1","2656",6.36039303292166,0.532678650848838,0.692074948253606,0.0382787133181355,"transient>control>paraquat",0.692074948253606,1
"ACT29513-1","ACT29513-1","2423",0.895046702456205,1.10254223745754,0.692291410058003,0.0382136434676287,"paraquat>transient>control",0.692291410058003,1
"ACT29062-1","ACT29062-1","1996",6.4670086893463,1.12067758987482,0.692507586026298,0.0381371574783998,"control>transient>paraquat",0.692507586026298,1
"EBG00001118739-1","EBG00001118739-1","4036",3.61215783868071,1.09787847308797,0.692723459744412,0.0380820137666752,"paraquat>control>transient",0.692723459744412,1
"ACT28845-1","ACT28845-1","1776",0.760411829346704,0.547386943217103,0.692939097082035,0.037945505564456,"control>transient>paraquat",0.692939097082035,1
"ACT30694-1","ACT30694-1","3574",0.87176647763254,3.07992597431803,0.693154448507579,0.0378716209886497,"control>transient>paraquat",0.693154448507579,1
"ACT27945-1","ACT27945-1","865",0.178328276228446,0.30778251324942,0.693369473869124,0.0378488241992305,"transient>control>paraquat",0.693369473869124,1
"ACT29043-1","ACT29043-1","1977",0.746337448739118,0.629680503302128,0.693584194194582,0.0378006786577647,"control>transient>paraquat",0.693584194194582,1
"ACT28668-1","ACT28668-1","1591",2.18619018667505,0.506577472249759,0.693798572623468,0.0377996344113156,"paraquat>control>transient",0.693798572623468,1
"ACT30494-1","ACT30494-1","3371",3.78085068080245,0.594739688868266,0.694012694814016,0.0376922004291059,"control>transient>paraquat",0.694012694814016,1
"ACT30154-1","ACT30154-1","3031",0.503890773574717,0.641879050344484,0.694226541505267,0.0376097076655554,"control>transient>paraquat",0.694226541505267,1
"ACT29182-1","ACT29182-1","2106",0.968232742168171,0.141428368933444,0.694440098508575,0.0375458623402716,"paraquat>control>transient",0.694440098508575,1
"ACT29237-1","ACT29237-1","2157",13.5205949885653,1.13688995413475,0.694653393532642,0.0374480562396065,"control>paraquat>transient",0.694653393532642,1
"ACT28257-1","ACT28257-1","1198",7.98180732858905,0.861311906147138,0.69486635850847,0.0374366668754015,"control>transient>paraquat",0.69486635850847,1
"ACT27638-1","ACT27638-1","554",6.32332321302223,0.621856738936124,0.695079016891837,0.0373967368324623,"control>paraquat>transient",0.695079016891837,1
"ACT31205-1","ACT31205-1","4087",0.77223935783201,0.562742438736384,0.695291343251063,0.0373897704830827,"paraquat>transient>control",0.695291343251063,1
"ACT28986-1","ACT28986-1","1918",0.446881178802414,0.399578920251209,0.695503373493545,0.0373385209792396,"control>transient>paraquat",0.695503373493545,1
"ACT28287-1","ACT28287-1","1226",18.3195726973858,0.816098574711523,0.695715140953677,0.0372460918193702,"transient>control>paraquat",0.695715140953677,1
"EBG00001118596-1","EBG00001118596-1","2214",32.6032399144263,0.553217540414292,0.695926591609803,0.0372226803592576,"transient>control>paraquat",0.695926591609803,1
"ACT28617-1","ACT28617-1","1543",7.11319464093541,0.744391335394903,0.696137769164757,0.0371449789287067,"transient>control>paraquat",0.696137769164757,1
"ACT29904-1","ACT29904-1","2793",28.7190564654802,0.838173549183626,0.696348689602749,0.03704787677535,"paraquat>control>transient",0.696348689602749,1
"ACT28956-1","ACT28956-1","1887",5.23660518774749,0.782754809885646,0.696559285020813,0.0370375111283926,"control>transient>paraquat",0.696559285020813,1
"ACT29077-1","ACT29077-1","2011",4.13884831420315,0.708142067670482,0.696769551167246,0.03703350744847,"control>paraquat>transient",0.696769551167246,1
"ACT28715-1","ACT28715-1","1641",11.1047646563287,0.785379912970282,0.696979514052654,0.0369975101351047,"control>paraquat>transient",0.696979514052654,1
"ACT27153-1","ACT27153-1","71",2.23019730313417,0.983249406232189,0.697189147973476,0.0369950404250267,"control>transient>paraquat",0.697189147973476,1
"ACT28949-1","ACT28949-1","1880",0.472630510656488,0.345166067490811,0.697398567109731,0.0368485489823049,"transient>control>paraquat",0.697398567109731,1
"ACT29089-1","ACT29089-1","2023",0.553818493148845,0.116914264789231,0.697607717006124,0.0367719145741089,"control>transient>paraquat",0.697607717006124,1
"ACT29698-1","ACT29698-1","2601",1.81671402439324,0.533024843487909,0.697816562127855,0.0367412881524393,"control>transient>paraquat",0.697816562127855,1
"ACT27465-1","ACT27465-1","368",1.18367415046477,1.02426522990774,0.698025107357561,0.0367053604564683,"control>transient>paraquat",0.698025107357561,1
"ACT27385-1","ACT27385-1","291",0.121644769221572,2.39169637315022,0.698233399597177,0.0366105793711129,"control>transient>paraquat",0.698233399597177,1
"ACT30719-1","ACT30719-1","3598",0.121644769221572,2.39169637315022,0.698441368262315,0.0366065523526197,"paraquat>control>transient",0.698441368262315,1
"ACT28240-1","ACT28240-1","1183",11.1890620889571,0.83449544550995,0.698649011046678,0.03660643889042,"control>transient>paraquat",0.698649011046678,1
"ACT27599-1","ACT27599-1","511",6.36015597818027,0.562916579626345,0.698856406569962,0.0365069057197412,"control>transient>paraquat",0.698856406569962,1
"ACT30951-1","ACT30951-1","3815",3.45324203896938,0.487510500094297,0.699063483628681,0.0364991123869073,"transient>control>paraquat",0.699063483628681,1
"ACT27310-1","ACT27310-1","219",0.115865319320615,0,0.699270315521406,0.0363985255761486,"control>paraquat>transient",0.699270315521406,1
"ACT27651-1","ACT27651-1","571",0.115865319320615,0,0.699476853731761,0.0363607752246849,"control>paraquat>transient",0.699476853731761,1
"ACT27371-1","ACT27371-1","277",2.34238575258356,0.8532517851528,0.699683111026974,0.0363075510996086,"transient>control>paraquat",0.699683111026974,1
"ACT30883-1","ACT30883-1","3757",2.95429780348799,0.661974139025268,0.699889059642713,0.0362907635961462,"control>transient>paraquat",0.699889059642713,1
"ACT27441-1","ACT27441-1","344",0.937144249732765,0.592772352890774,0.700094726986844,0.0362397378369994,"control>paraquat>transient",0.700094726986844,1
"ACT27271-1","ACT27271-1","180",0.799188066976912,1.14469504186681,0.700300097490684,0.0362095460823132,"paraquat>control>transient",0.700300097490684,1
"ACT29028-1","ACT29028-1","1961",1.6850012027794,0.415714371811483,0.700505176683613,0.0361731395954297,"control>transient>paraquat",0.700505176683613,1
"ACT30529-1","ACT30529-1","3408",4.75592058055858,0.86103151393519,0.700710004999966,0.0360856084873609,"control>transient>paraquat",0.700710004999966,1
"ACT28765-1","ACT28765-1","1696",0.134898948444636,0.66489429977136,0.700914528105944,0.0360687576053638,"transient>control>paraquat",0.700914528105944,1
"ACT27194-1","ACT27194-1","112",0.0373210609243459,0,0.701118802539678,0.0359800012445225,"control>paraquat>transient",0.701118802539678,1
"ACT28078-1","ACT28078-1","999",0.163996404316981,0.38251193719459,0.701322792300478,0.0359383957902366,"transient>control>paraquat",0.701322792300478,1
"ACT28749-1","ACT28749-1","1682",0.266917638112141,0.186571481498483,0.701526579938009,0.035791155283814,"transient>paraquat>control",0.701526579938009,1
"ACT31046-1","ACT31046-1","3925",1.15913235916594,0.380950719154722,0.701730103956945,0.0357239116162554,"paraquat>control>transient",0.701730103956945,1
"ACT30637-1","ACT30637-1","3516",1.66624970601988,0.920464532876641,0.701933314475191,0.0357219064686402,"paraquat>control>transient",0.701933314475191,1
"ACT29989-1","ACT29989-1","2879",6.16696049775058,0.895520357454733,0.702136307784882,0.0355963360941472,"control>transient>paraquat",0.702136307784882,1
"ACT29378-1","ACT29378-1","2292",1.7859268027581,0.71656320739448,0.702339055842452,0.0355077057201986,"transient>control>paraquat",0.702339055842452,1
"ACT29265-1","ACT29265-1","2187",9.49255989846947,1.0706692664158,0.702541613050793,0.0353493593553401,"control>transient>paraquat",0.702541613050793,1
"ACT29597-1","ACT29597-1","2506",0.902785767446534,1.37070458784175,0.702743909576493,0.0352820896427733,"control>paraquat>transient",0.702743909576493,1
"ACT28937-1","ACT28937-1","1868",0.26939740695526,0,0.702945926948175,0.0352395593510355,"control>transient>paraquat",0.702945926948175,1
"ACT27279-1","ACT27279-1","187",0.244271749267687,0.305056293784469,0.703147637637026,0.035233598923836,"control>transient>paraquat",0.703147637637026,1
"ACT27996-1","ACT27996-1","920",0.0485933673087185,0,0.703349102269889,0.0351498042735054,"control>transient>paraquat",0.703349102269889,1
